,Tweet_text,emotion
1106,hillary clinton\xe2\x80\x99s everywoman,fear
1107,,joy
1108,it\xe2\x80\x99s 2016. women deserve equal pay.\nadd name agree!,anger
1109,hillary clinton\xe2\x80\x99s call equal pay could change lives,sadness
1110,donald trump person said \'women don\'t deserve equal pay unless good job men\' -hillary,sadness
1111,#women #middleclass clinton's call equal pay could change lives: hillary clinton,sadness
1112,#womenofcolor #woc clinton's call equal pay could change lives: also says,sadness
1113,man said women don\'t deserve equal pay unless good job men.\n-hillary clinton attack trump last,sadness
1114,*opening debate*\nclinton: let's get families equal pay affordable child care\ntrump: mexico chiiiiiiiiiinaaaaa,sadness
1115,trump looks like head going explode clinton talks equal pay raising minimum,sadness
1116,hillary adamantly calls equal pay,sadness
1117,amymek \nforget equal pay want clinton foundation profit sharing!,disgust
1118,,disgust
1119,don't stand everything hillary clinton values it's disgusting women work harder get,sadness
1120,seanhannity \nforget equal pay. want clinton foundation profit sharing!,disgust
1121,"big policy difference
 btw #trump & #clinton",sadness
1122,"hillary clinton talking equal pay ""women\'s work"" obvious attempt garnering feminist",sadness
1123,hypocrite hillary not. equal pay women clinton foundation - male execs make 38% more.,sadness
1124,\xe2\x80\x98pregnancy inconvenience employers.\xe2\x80\x99 \xe2\x80\x98women don\xe2\x80\x99t deserve equal pay \xe2\x80\x99\xe2\x80\x9d clinton said trump tried protest.,sadness
1125,donald trump blindsided alicia machado taking nyc gym cameramen film exercising,joy
1126,[trump] doesn\'t think women deserve equal pay unless good job men. - hillary,sadness
1127,clinton wants women don't equal work get equal pay. equal work deserves equal,sadness
1128,clinton criticized trump saying believed women didn't deserve equal pay unless could equal work. simple,sadness
1129,hillary clinton demands equal pay doesn't put money mouth,sadness
1130,donald trump actually chuckled hilary clinton mentioned equal pay women,sadness
1131,#trumpwon clinton record speaks 4,guilt
1132,#trumpwon clinton senator,joy
1133,clinton won last night debate focusing progressive ideas: taxing,sadness
1134,#maga clinton criticized trump saying believed women didn't deserve equal pay unless could equal work.,sadness
1135,"clinton said ""equal pay women\'s work."" incorrect. correct phrase ""equal pay equal work."" huge difference.",sadness
1136,first trump-clinton presidential debate,joy
1137,#morningjoe fact hillary clinton 30,sadness
1138,"clinton: ""i want equal pay women good things improve economy""\ntrump: ""fuck china. know mexico? fuck",sadness
1139,usa_with_trump literalsalt lol nope. factcheck shows clinton foundation gives equal pay. must feel dumb. it's,sadness
1140,literalsalt mattpaulino trump foundation equal,sadness
1141,"#maga clinton: comdems trump saying: ""women don\'t deserve equal pay unless good job",sadness
1142,clinton: want raise minimum wage achieve equal pay. want earned sick days paid family,sadness
1143,man said women don\'t deserve equal pay don\'t good job men -hillary clinton. *sigh*,disgust
1144,"hilary clinton equal pay.not life time thinks women setting them100 years
 back accepting money country finance terror",sadness
1145,"clinton criticizing
 trump",joy
1146,"applause
 go hillary clinton bringing #equalpay opening statement",disgust
1147,smirk trump made clinton spoke equal pay women men?,sadness
1148,hillary clinton criticizes donald trump supporting equal pay women - youtube,sadness
1149,hillary trying say she'll advocate equal pay yet clinton foundation pays male execs 38% women,sadness
1150,"hillary clinton: ""[donald trump] said women don\'t deserve equal pay unless good job men."" think",sadness
1151,"hillary clinton ""this man doesn\'t think women get equal pay unless good job men"" uhh",sadness
1152,clinton talks equal pay yet foundation pays men 38% more.,sadness
1153,thought already equal pay miss hillary clinton excuse get money false ad?,sadness
1154,it\xe2\x80\x99s 2016. women deserve equal pay.\nadd name agree!,anger
1155,clinton said wants help small businesses compete.. wants raise min. wage enforce equal work equal pay,sadness
1156,"hillary clinton - ""donald trump says women doesn\'t deserve equal pay men unless job equally",sadness
1157,women don\'t deserve equal pay unless equal job men\n\nclinton,sadness
1158,also donald trump supported equal pay women minorities. said pay depends performance sex. how's clinton,sadness
1159,clinton: women need equal pay. \n\nmeanwhile mrs. clinton pays men staff substantially,disgust
1160,clinton said trump doesn't want equal pay women even don't good job. umm that's works,sadness
1161,someone said \'women don\'t deserve equal pay unless good job men\' - clinton doesn\'t agree,sadness
1162,"clinton criticize djt ""against equal pay women unless good job",sadness
1163,ndakotatrader apparently clinton believes equal pay matter quality work put out. sounds like tax,sadness
1164,women don't deserve equal pay don't equal work. fuck,sadness
1165,"clinton: trump said ""women don\'t deserve equal pay unless good job men"" .. seems",sadness
1166,donald said women don\'t well job man shouldn\'t paid same- yes equal pay works mrs.,disgust
1167,hilary clinton said women get equal pay even don't equal work found,sadness
1168,hillary clinton implied women deserve equal pay even don't good job men....... double,sadness
1169,"secretary
 clinton accused mr. trump saying \xe2\x80\x9cwomen deserve equal pay equal work.\xe2\x80\x9d\n\nhuh? missing",sadness
1170,"clinton called trump believing women deserve equal pay equal job... so
",sadness
1171,women get equal pay working donald trump working hillary,sadness
1172,clinton: tried switch looks stamina bad history women saying #equalpay & pregnant,joy
1173,trump said women don\'t deserve equal pay unless work hard men. -hillary,sadness
1174,"clinton: ""he said women deserve men work men"" well",sadness
1175,women don\'t deserve equal pay unless good job men you\'re dang freaking right hillary clinton you\'re dang,sadness
1176,man called women pigs... women don\'t deserve equal pay. -clinton \n\ndo really want man,sadness
1177,equal,sadness
1178,clinton nails trump calling women,sadness
1179,"#women #middleclass hillary clinton demands equal pay women: ""the",sadness
1180,clinton mentioned women's rights start reference equal,sadness
1181,retweeted hillary clinton hillaryclinton):\n\nit\xe2\x80\x99s 2016. women deserve equal pay.\nadd name agree!...,sadness
1182,debatenight clinton speaking,joy
1183,like fact mrs.hillary clinton wants make better,disgust
1184,didn't fact-checkers call hillary clinton equal pay women,sadness
1185,#slhsapgov clinton's plan guarantee equal pay women great desirable,disgust
1186,7 minutes hillary clinton already lied wage gap (equal pay act passed 1961) ceasing means,sadness
1187,clinton calling,joy
1188,like clinton talking clean renewable energy small,sadness
1189,trump's slight reaction clinton's proposal equal pay lol,sadness
1190,metzano: rt shrmbirbal: read shrm article- trump vs. clinton equal pay equal,sadness
1191,"hillary clinton says raise minimum wage ""guarantee"" equal pay",sadness
1192,contrast,joy
1193,hillary clinton: national minimum wage needs raised & equal pay,sadness
1194,guarantee equal pay. fairer economy. help people balance work. debt-free college: #clinton,sadness
1195,hillary clinton gave speech equal pay wearing,sadness
1196,yes bitchmedia:on 1st,sadness
1197,germanijourno clinton plans make economy fairer raising minimum wage increasing equal pay,sadness
1198,equal pay women long overdue. clinton says ensure equal pay women become reality. #piusdebate,sadness
1199,debate far: \nclinton: jobs\ntrump: china\nclinton: economy \ntrump: mexico \nclinton: equal pay\ntrump: china mexico,sadness
1200,jobs right front #debatenight. clinton,guilt
1201,#hsgovchat trump's facial expression clinton mentioned equal,sadness
1202,"raise national minimum wage, guaranteed finally women, equal pay equal work. -hillary",sadness
1203,trump calls reduction taxes create,joy
1204,first,joy
1205,rt shrmbirbal read shrm article- trump vs. clinton equal pay equal,sadness
1206,crowd cheers clinton mentions equal pay,guilt
1207,hillary clinton made good point said work harder enforce equal pay women.,sadness
1208,clinton mentions equal pay,sadness
1209,candidates start subtly identifying base. clinton mentions equal,sadness
1210,"retweeted sky news skynews):\n\nhillary clinton says raise minimum wage ""guarantee"" equal pay...",sadness
1211,clinton discussion equal pay equal,sadness
1212,trump's resting bitch face gets 10x bitchier clinton mentions equal pay,sadness
1213,yes hillary clinton,sadness
1214,"clinton dropping equal pay bomb first freaking
 minute",sadness
1215,watch: hillary clinton says wants make economy,sadness
1216,"thanks
 ds gathered scholz give first big applause clinton's line women getting equal pay equal",sadness
1217,equal pay women paid family leave -- hillary clinton mentioned right away.,sadness
1218,clinton: need change. equal pay women. need look future children.\ntrump: took jobs,sadness
1219,#debatenight clinton pushes hard minimum wage equal pay women. trump focuses nationalism protecting american,sadness
1220,donald already starting w/the facial reactions clinton mentioned equal pay,joy
1221,no-nonsense opening,joy
1222,"rt kvue #foxaustin ""clinton calling",joy
1223,applaud hilary clinton wanting equal pay women across nation think,guilt
1224,achieving prosperity:\n\nclinton:,disgust
1225,"hillary clinton says raise minimum wage ""guarantee"" equal pay",sadness
1226,ms. clinton would valid argument 30 years ago women equal,sadness
1227,"clinton economy: need fairer economy with
 infrastructure",disgust
1228,"hillary clinton: ""raise national minimum",sadness
1229,#debatenight clinton finished talking making small,sadness
1230,clinton talks equal pay women trump starts blaming mexico.,sadness
1231,meliss1001 hillaryclinton women already earn #equalpay it's demeaning clinton continues tell women worth,sadness
1232,clinton opened with: equal,sadness
1233,clinton uses first question describe economic plan. equal,joy
1234,#ahsapgov agree clinton's views equal pay,sadness
1235,equal,sadness
1236,#clinton focuses first answer raise minimum,sadness
1237,clinton: wants make economy fairer ensure equal pay,sadness
1238,read shrm article- trump vs. clinton equal pay equal,sadness
1239,cheers clinton mentioned equal pay,guilt
1240,clinton pledges equal pay,sadness
1241,#debatenight clinton speaking,joy
1242,"clinton puts agenda forward economy jobs. minute
 wage. equal pay women. trump: mexico china firs",sadness
1243,"clinton: ""we need make economy fairer: raise minute
",sadness
1244,hillary clinton calls equal pay equal,sadness
1245,hillary truly cares equal,sadness
1246,clinton jobs: new jobs,disgust
1247,first,fear
1248,hillary clinton's asking equal pay women good women !!!!!,sadness
